Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月26日 	_x86_64_	(40 CPU)

11时37分52秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
11时47分11秒 251067224 256058804   5376116      2.04     84440   6479160   9968496      3.75   3183188   8109208        20
11时47分12秒 251066556 256058136   5376784      2.04     84440   6479160   9968580      3.75   3183180   8109240        20
11时47分13秒 251066144 256057724   5377000      2.04     84444   6479352   9968712      3.75   3183184   8109236         0
11时47分14秒 251067344 256058932   5375792      2.04     84448   6479356   9968716      3.75   3183188   8109232        56
11时47分15秒 251067656 256059248   5375472      2.04     84448   6479356   9968712      3.75   3183196   8109260        56
11时47分16秒 251068068 256059660   5375060      2.04     84448   6479356   9968716      3.75   3183184   8109276        56
11时47分17秒 251067704 256059300   5375428      2.04     84448   6479356   9968716      3.75   3183188   8109444        56
11时47分18秒 251066460 256058056   5376704      2.04     84448   6479356   9968720      3.75   3183184   8109452        56
11时47分19秒 251063160 256058296   5376364      2.04     84456   6482860   9968740      3.75   3186676   8109448        16
11时47分20秒 251064948 256060088   5374572      2.04     84456   6482860   9968852      3.75   3186668   8109508        20
11时47分21秒 251064560 256059700   5374860      2.04     84456   6482952   9968852      3.75   3186676   8109472        20
11时47分22秒 251063196 256058336   5376216      2.04     84456   6482952   9968856      3.75   3186668   8109524        20
11时47分23秒 251063748 256058888   5375660      2.04     84456   6482956   9968860      3.75   3186668   8109540        20
11时47分24秒 251064080 256059228   5375320      2.04     84464   6482956   9968856      3.75   3186676   8109544         4
11时47分25秒 251064648 256059796   5374732      2.04     84464   6482960   9968860      3.75   3186684   8109544        12
11时47分26秒 251063616 256058764   5375740      2.04     84464   6482960   9968864      3.75   3186676   8109572        12
11时47分27秒 251058864 256057572   5376872      2.04     84464   6486456   9968936      3.75   3190164   8109768       452
11时47分28秒 251059328 256058040   5376384      2.04     84464   6486472   9968948      3.75   3190152   8109748        24
11时47分29秒 251059856 256058576   5375776      2.04     84472   6486528   9969008      3.75   3190168   8109780         0
11时47分30秒 251058888 256057608   5376728      2.04     84472   6486532   9969008      3.75   3190152   8109828         8
11时47分31秒 251057944 256056664   5377668      2.04     84472   6486532   9969012      3.75   3190172   8109800         8
11时47分32秒 251057852 256056572   5377836      2.04     84472   6486536   9969012      3.75   3190164   8109820         8
11时47分33秒 251058868 256057588   5376828      2.04     84472   6486536   9969012      3.75   3190168   8109816         8
11时47分34秒 251053868 256056144   5378204      2.04     84480   6490036   9969016      3.75   3193652   8109844       476
11时47分35秒 251054372 256056652   5377692      2.04     84480   6490040   9969016      3.75   3193660   8109804        44
11时47分36秒 251054428 256056708   5377576      2.04     84480   6490092   9969072      3.75   3193652   8109812        44
11时47分37秒 251054436 256056724   5377568      2.04     84480   6490100   9969072      3.75   3193656   8109952        48
11时47分38秒 251054948 256057232   5377064      2.04     84480   6490100   9969072      3.75   3193648   8110000        48
11时47分39秒 251055552 256057836   5376452      2.04     84488   6490100   9969076      3.75   3193660   8109992        68
11时47分40秒 251054836 256057124   5377164      2.04     84488   6490104   9969076      3.75   3193652   8110004         4
11时47分41秒 251051788 256057612   5376612      2.04     84492   6493596   9969080      3.75   3197144   8110008       444
11时47分42秒 251050032 256055856   5378364      2.04     84492   6493600   9969104      3.75   3197136   8110056        20
11时47分43秒 251050024 256055852   5378224      2.04     84492   6493748   9969260      3.75   3197132   8110064        20
11时47分44秒 251051780 256057616   5376452      2.04     84500   6493748   9969260      3.75   3197140   8110056        76
11时47分45秒 251050780 256056616   5377444      2.04     84500   6493756   9969260      3.75   3197152   8110080         0
11时47分46秒 251050528 256056372   5377696      2.04     84500   6493756   9969268      3.75   3197152   8110116         8
11时47分47秒 251052528 256058372   5375712      2.04     84500   6493756   9969272      3.75   3197160   8110124         8
11时47分48秒 251052796 256058644   5375444      2.04     84500   6493756   9969272      3.75   3197148   8110268         8
11时47分49秒 251048732 256058116   5376464      2.04     84508   6496784   9969280      3.75   3200192   8110768        36
11时47分50秒 251049480 256058852   5375164      2.04     84508   6497224   9969304      3.75   3200616   8110304        44
11时47分51秒 251031028 256040400   5393636      2.05     84508   6497228  10035436      3.78   3200636   8131336        44
11时47分52秒 251011808 256021180   5412804      2.05     84508   6497228  10096236      3.80   3200632   8149224        44
11时47分53秒 251011976 256021348   5412500      2.05     84508   6497228  10214080      3.84   3200640   8145520        44
11时47分54秒 251048504 256057868   5375720      2.04     84516   6497232   9969312      3.75   3200620   8110320        96
11时47分55秒 251049844 256059208   5374468      2.04     84516   6497232   9969316      3.75   3200628   8110316         4
11时47分56秒 251048836 256058200   5375476      2.04     84516   6497232   9969320      3.75   3200612   8110364         4
11时47分57秒 251044528 256057392   5376216      2.04     84516   6500684   9969328      3.75   3204060   8110372        20
11时47分58秒 251044268 256057136   5376452      2.04     84516   6500708   9969420      3.75   3204044   8110420        20
11时47分59秒 251043916 256056796   5376904      2.04     84524   6500760   9969424      3.75   3204072   8110364        64
11时48分00秒 251044188 256057068   5376632      2.04     84524   6500760   9969428      3.75   3204064   8110456        64
11时48分01秒 251044684 256057564   5376132      2.04     84524   6500764   9969428      3.75   3204072   8110448         4
11时48分02秒 251044692 256057572   5376124      2.04     84524   6500764   9969432      3.75   3204064   8110464         8
11时48分03秒 251044600 256057480   5376376      2.04     84524   6500764   9969436      3.75   3204068   8110460         8
11时48分04秒 251042080 256057488   5375864      2.04     84532   6503788   9969440      3.75   3204576   8112480      3056
11时48分05秒 251042820 256059220   5374588      2.04     84532   6504232   9969468      3.75   3207532   8110520        44
11时48分06秒 251041552 256057952   5375816      2.04     84532   6504272   9969544      3.75   3207528   8110524        44
11时48分07秒 251042576 256058976   5374764      2.04     84532   6504308   9969544      3.75   3207536   8110528        44
11时48分08秒 251041552 256057956   5375748      2.04     84532   6504324   9969560      3.75   3207524   8110616        44
11时48分09秒 251041300 256057716   5375972      2.04     84540   6504336   9969568      3.75   3207536   8110640        72
11时48分10秒 251042128 256058548   5375216      2.04     84540   6504336   9969572      3.75   3207536   8110640        76
11时48分11秒 251042128 256058548   5375216      2.04     84540   6504336   9969584      3.75   3207544   8110632         4
11时48分12秒 251039568 256059516   5374740      2.04     84540   6507372   9969596      3.75   3210556   8111164         8
11时48分13秒 254707800 259727744   1909336      0.72     84540   6305100   6142936      2.31   3210872   4440016         4
11时48分14秒 254715288 259735160   1911536      0.73     84548   6296752   6142936      2.31   3210804   4424844        64
11时48分15秒 254715532 259735404   1911292      0.73     84548   6296752   6142936      2.31   3210812   4424864        64
11时48分16秒 254716300 259736172   1910692      0.72     84548   6296752   6142940      2.31   3210804   4424840         0
11时48分17秒 254716956 259736828   1910044      0.72     84548   6296752   6142936      2.31   3210804   4424788         4
11时48分18秒 254716968 259736840   1910032      0.72     84548   6296752   6142940      2.31   3210800   4424844         4
11时48分19秒 254717164 259737044   1909828      0.72     84556   6296752   6142936      2.31   3210816   4424868        16
11时48分20秒 254717424 259737304   1909596      0.72     84556   6296748   6142936      2.31   3210812   4424824        16
11时48分21秒 254718472 259738352   1908548      0.72     84556   6296748   6142608      2.31   3210812   4424952        16
11时48分22秒 254719484 259739364   1907796      0.72     84556   6296752   6142612      2.31   3210800   4424788         0
11时48分23秒 254719028 259738908   1908252      0.72     84556   6296752   6142608      2.31   3210812   4424932         4
11时48分24秒 254720004 259739892   1907316      0.72     84564   6296752   6142608      2.31   3210816   4424712         4
11时48分25秒 254720172 259740060   1907148      0.72     84564   6296752   6142612      2.31   3210824   4424748         4
11时48分26秒 254721944 259741824   1905392      0.72     84564   6296752   6142608      2.31   3210812   4424756         4
11时48分27秒 254722440 259742320   1904896      0.72     84564   6296752   6142612      2.31   3210820   4424744         4
11时48分28秒 254722728 259742608   1904632      0.72     84564   6296752   6142608      2.31   3210812   4424764         0
11时48分29秒 254723432 259743320   1903920      0.72     84572   6296752   6142608      2.31   3210832   4424756         4
11时48分30秒 254723952 259743840   1903400      0.72     84572   6296752   6142612      2.31   3210824   4424768         4
11时48分31秒 254723936 259743824   1903416      0.72     84572   6296752   6142608      2.31   3210832   4424756         4
11时48分32秒 254724220 259744108   1903164      0.72     84572   6296752   6142612      2.31   3210824   4424768         4
11时48分33秒 254725236 259745124   1902148      0.72     84572   6296752   6142612      2.31   3210824   4424768         4
11时48分34秒 254726488 259746384   1900888      0.72     84580   6296752   6142612      2.31   3210832   4424768         0
11时48分35秒 254727268 259747164   1900124      0.72     84580   6296752   6142608      2.31   3210832   4424764         4
11时48分36秒 254728244 259748140   1899156      0.72     84580   6296752   6142612      2.31   3210832   4424792         4
11时48分37秒 254727800 259747696   1899600      0.72     84580   6296752   6142608      2.31   3210840   4424748         4
11时48分38秒 254728204 259748100   1899340      0.72     84580   6296752   6142612      2.31   3210828   4424904         4
11时48分39秒 254728240 259748144   1899296      0.72     84588   6296752   6142612      2.31   3210848   4424776         4
11时48分40秒 254727672 259747576   1899884      0.72     84588   6296760   6142608      2.31   3210844   4425200         4
11时48分41秒 254728516 259748420   1899040      0.72     84588   6296760   6142612      2.31   3210856   4425524         4
11时48分42秒 254729736 259749644   1897896      0.72     84588   6296756   6142612      2.31   3210840   4424796         8
11时48分43秒 254730000 259749908   1897624      0.72     84588   6296756   6142612      2.31   3210844   4424928         8
11时48分44秒 254730276 259750184   1897340      0.72     84596   6296756   6142608      2.31   3210844   4425288         8
11时48分45秒 254731292 259751200   1896404      0.72     84596   6296756   6142612      2.31   3210844   4425108         8
11时48分46秒 254731068 259750976   1896636      0.72     84596   6296760   6142612      2.31   3210844   4424880         8
11时48分47秒 254731524 259751432   1896176      0.72     84596   6296764   6142612      2.31   3210852   4424956         8
11时48分48秒 254731188 259751096   1896536      0.72     84596   6296756   6142608      2.31   3210828   4424964         4
11时48分49秒 254732052 259751960   1895672      0.72     84604   6296748   6142612      2.31   3210848   4425032         4
11时48分50秒 254731264 259751188   1896448      0.72     84604   6296760   6142612      2.31   3210860   4425056        16
11时48分51秒 254732056 259751980   1895656      0.72     84604   6296760   6142608      2.31   3210860   4424916        16
11时48分52秒 254731544 259751468   1896244      0.72     84604   6296756   6142608      2.31   3210856   4424864         0
11时48分53秒 254731568 259751492   1896220      0.72     84604   6296756   6142612      2.31   3210860   4424980         4
11时48分54秒 254733168 259753092   1894612      0.72     84612   6296756   6142608      2.31   3210852   4424876         4
11时48分55秒 254733452 259753376   1894328      0.72     84612   6296756   6142612      2.31   3210864   4424876         4
11时48分56秒 254734168 259754092   1893612      0.72     84612   6296756   6142612      2.31   3210852   4424932         4
11时48分57秒 254734424 259754348   1893356      0.72     84612   6296756   6142608      2.31   3210864   4424920         4
11时48分58秒 254734724 259754648   1893128      0.72     84612   6296756   6142608      2.31   3210852   4424936         0
11时48分59秒 254733960 259753900   1893884      0.72     84620   6296756   6142612      2.31   3210880   4425028         4
11时49分00秒 254734016 259753956   1893828      0.72     84620   6296756   6142612      2.31   3210872   4425028         4
11时49分01秒 254734360 259754300   1893508      0.72     84620   6296756   6142608      2.31   3210868   4425040         4
11时49分02秒 254734352 259754292   1893512      0.72     84620   6296760   6142608      2.31   3210876   4425376         4
11时49分03秒 254734360 259754300   1893508      0.72     84620   6296756   6142612      2.31   3210876   4425048         4
11时49分04秒 254733832 259753772   1894024      0.72     84628   6296752   6142608      2.31   3210872   4425040         4
11时49分05秒 254734672 259754612   1893196      0.72     84628   6296756   6142612      2.31   3210880   4425364         4
11时49分06秒 254734420 259754360   1893440      0.72     84628   6296748   6142612      2.31   3210872   4425424         4
11时49分07秒 254735664 259755612   1892148      0.72     84628   6296756   6142612      2.31   3210888   4425040         4
11时49分08秒 254735380 259755328   1892408      0.72     84628   6296756   6142616      2.31   3210872   4424920         4
11时49分09秒 254735348 259755304   1892400      0.72     84636   6296756   6142612      2.31   3210896   4424940         4
11时49分10秒 254736340 259756296   1891384      0.72     84636   6296756   6142612      2.31   3210888   4425016         0
11时49分11秒 254736348 259756304   1891376      0.72     84636   6296756   6142612      2.31   3210896   4425008         4
11时49分12秒 254736160 259756116   1891596      0.72     84636   6296756   6142616      2.31   3210888   4425016         4
11时49分13秒 254736452 259756408   1891344      0.72     84636   6296756   6142612      2.31   3210892   4425012         4
11时49分14秒 254736444 259756412   1891340      0.72     84644   6296760   6142616      2.31   3210888   4425032         8
11时49分15秒 254736996 259756964   1890788      0.72     84644   6296760   6142612      2.31   3210900   4425016         8
11时49分16秒 254736784 259756752   1891032      0.72     84644   6296760   6142616      2.31   3210896   4425036         0
11时49分17秒 254736776 259756744   1891040      0.72     84644   6296760   6142608      2.31   3210904   4425024         4
11时49分18秒 254736768 259756736   1891040      0.72     84644   6296760   6142612      2.31   3210892   4425144         4
11时49分19秒 254736776 259756752   1891032      0.72     84652   6296760   6142612      2.31   3210912   4425044        16
11时49分20秒 254737028 259757004   1890780      0.72     84652   6296760   6142616      2.31   3210904   4425056        16
11时49分21秒 254737272 259757248   1890536      0.72     84652   6296760   6142612      2.31   3210912   4425048        16
11时49分22秒 254737548 259757524   1890252      0.72     84652   6296760   6142612      2.31   3210900   4425060         0
11时49分23秒 254737556 259757532   1890244      0.72     84652   6296760   6142608      2.31   3210908   4425048         4
11时49分24秒 254737848 259757824   1889984      0.72     84660   6296760   6142612      2.31   3210904   4425056         4
11时49分25秒 254737092 259757068   1890740      0.72     84660   6296760   6142608      2.31   3210908   4425180         4
11时49分26秒 254738116 259758100   1889716      0.72     84660   6296760   6142612      2.31   3210912   4425056         4
11时49分27秒 254738432 259758416   1889408      0.72     84660   6296752   6142608      2.31   3210904   4425124         4
11时49分28秒 254738904 259758888   1888976      0.72     84660   6296760   6142612      2.31   3210908   4425092         4
11时49分29秒 254738912 259758896   1888972      0.72     84668   6296748   6142612      2.31   3210904   4425036         8
11时49分30秒 254738856 259758848   1889028      0.72     84668   6296756   6142616      2.31   3210920   4425228         4
11时49分31秒 254738936 259758928   1888968      0.72     84668   6296760   6142612      2.31   3210928   4425088         4
11时49分32秒 254740032 259760024   1887904      0.72     84668   6296752   6142612      2.31   3210920   4425012         4
11时49分33秒 254740212 259760204   1887712      0.72     84668   6296760   6142608      2.31   3210924   4425088         4
11时49分34秒 254739984 259759976   1887928      0.72     84676   6296760   6142612      2.31   3210920   4425440         4
11时49分35秒 254739716 259759716   1888196      0.72     84676   6296760   6142608      2.31   3210936   4425092         4
11时49分36秒 254738904 259758904   1889004      0.72     84676   6296764   6142612      2.31   3210928   4425316         4
11时49分37秒 254740300 259760300   1887620      0.72     84676   6296760   6142612      2.31   3210924   4425060         4
11时49分38秒 254741048 259761048   1886868      0.72     84676   6296748   6142612      2.31   3210912   4424988         4
11时49分39秒 254740556 259760564   1887332      0.72     84684   6296760   6142612      2.31   3210944   4425092         4
11时49分40秒 254739964 259759972   1887900      0.72     84684   6296776   6142616      2.31   3210944   4425316         4
11时49分41秒 254741352 259761360   1886520      0.72     84684   6296760   6142616      2.31   3210928   4425088         4
11时49分42秒 254740884 259760892   1886984      0.72     84684   6296752   6142616      2.31   3210920   4425064         4
11时49分43秒 254740828 259760836   1887020      0.72     84684   6296764   6142612      2.31   3210940   4425152         4
11时49分44秒 254740716 259760724   1887076      0.72     84692   6296772   6142616      2.31   3210948   4425348         4
11时49分45秒 254741300 259761308   1886480      0.72     84692   6296760   6142612      2.31   3210944   4425144         4
11时49分46秒 254740504 259760512   1887244      0.72     84692   6296760   6142612      2.31   3210936   4425460         4
11时49分47秒 254741756 259761772   1885964      0.72     84692   6296764   6142612      2.31   3210952   4425168         8
11时49分48秒 254741920 259761940   1885804      0.72     84692   6296764   6142616      2.31   3210940   4425188         8
11时49分49秒 254742424 259762444   1885276      0.72     84700   6296756   6142612      2.31   3210940   4425272         8
11时49分50秒 254741864 259761892   1885796      0.72     84700   6296764   6142616      2.31   3210948   4425212         8
11时49分51秒 254741644 259761672   1886040      0.72     84700   6296764   6142616      2.31   3210960   4425176         8
11时49分52秒 254742424 259762444   1885276      0.72     84700   6296764   6142616      2.31   3210952   4425184         0
11时49分53秒 254741408 259761428   1886284      0.72     84700   6296764   6142616      2.31   3210948   4425188         4
11时49分54秒 254740912 259760932   1886796      0.72     84708   6296764   6142616      2.31   3210948   4425188        16
11时49分55秒 254740920 259760940   1886788      0.72     84708   6296764   6142612      2.31   3210960   4425172        16
11时49分56秒 254741668 259761688   1886024      0.72     84708   6296764   6142616      2.31   3210952   4425168        16
11时49分57秒 254741392 259761412   1886276      0.72     84708   6296764   6142612      2.31   3210956   4425176        16
11时49分58秒 254741352 259761372   1886284      0.72     84708   6296764   6142608      2.31   3210948   4425180         0
11时49分59秒 254741060 259761096   1886528      0.72     84716   6296764   6142612      2.31   3210976   4425172         4
11时50分00秒 254741328 259761364   1886236      0.72     84716   6296764   6142608      2.31   3210968   4425176         4
11时50分01秒 254741296 259761332   1886236      0.72     84716   6296764   6142612      2.31   3210976   4425188         4
11时50分02秒 254741320 259761356   1886228      0.72     84724   6296748   6142612      2.31   3210968   4425112         4
11时50分03秒 254740760 259760804   1886740      0.72     84724   6296764   6142616      2.31   3210980   4425196        12
11时50分04秒 254740656 259760700   1886808      0.72     84724   6296776   6142612      2.31   3210984   4425288        12
11时50分05秒 254740640 259760684   1886892      0.72     84724   6296764   6142612      2.31   3210984   4425188         4
11时50分06秒 254741128 259761172   1886404      0.72     84724   6296764   6142612      2.31   3210968   4425204         4
11时50分07秒 254741664 259761708   1885868      0.72     84724   6296764   6142612      2.31   3210968   4425324         4
11时50分08秒 254741584 259761628   1885956      0.72     84732   6296772   6142612      2.31   3210980   4425264         4
11时50分09秒 254741340 259761384   1886200      0.72     84732   6296772   6142608      2.31   3210992   4425284         4
11时50分10秒 254740888 259760932   1886668      0.72     84732   6296760   6142612      2.31   3210984   4425340         0
11时50分11秒 254742332 259762384   1885380      0.72     84732   6296764   6142608      2.31   3210988   4425188         4
11时50分12秒 254742080 259762132   1885632      0.72     84732   6296764   6142612      2.31   3210984   4425196         4
11时50分13秒 254741608 259761660   1886092      0.72     84740   6296764   6142612      2.31   3210988   4425168         4
11时50分14秒 254741356 259761408   1886344      0.72     84740   6296764   6142616      2.31   3210988   4425184         4
11时50分15秒 254741664 259761716   1886044      0.72     84740   6296764   6142612      2.31   3210988   4425360         4
11时50分16秒 254741544 259761596   1886124      0.72     84740   6296764   6142608      2.31   3210984   4425340         0
11时50分17秒 254741260 259761312   1886376      0.72     84740   6296764   6142612      2.31   3210992   4425188         4
11时50分18秒 254741472 259761524   1886132      0.72     84748   6296756   6142612      2.31   3210980   4425264         4
11时50分19秒 254741512 259761588   1886084      0.72     84748   6296768   6142608      2.31   3211000   4425196         8
11时50分20秒 254741948 259762084   1885552      0.72     84748   6296868   6142612      2.31   3211000   4425260         8
11时50分21秒 254741644 259761820   1885856      0.72     84748   6296868   6142616      2.31   3211012   4425292         8
11时50分22秒 254742868 259763044   1884632      0.71     84748   6296868   6142616      2.31   3211004   4425544         0
11时50分23秒 254742044 259762220   1885436      0.72     84756   6296872   6142612      2.31   3211008   4425428        16
11时50分24秒 254725900 259746084   1901552      0.72     84756   6296876   6144680      2.31   3211020   4443004        16
11时50分25秒 254726184 259746368   1901244      0.72     84756   6296868   6144680      2.31   3211016   4443140        16
11时50分26秒 254725296 259745480   1902108      0.72     84756   6296868   6144676      2.31   3211012   4443324        16
11时50分27秒 254725880 259746064   1901556      0.72     84756   6296868   6144680      2.31   3211012   4443644        16
11时50分28秒 254725976 259746168   1901452      0.72     84764   6296868   6144684      2.31   3211016   4443456        28
11时50分29秒 254742628 259762820   1884800      0.72     84764   6296868   6142612      2.31   3211028   4426716        32
11时50分30秒 254743416 259763608   1884020      0.71     84764   6296860   6142616      2.31   3211020   4425408        32
11时50分31秒 254743364 259763556   1884064      0.71     84764   6296868   6142612      2.31   3211084   4425536        32
11时50分32秒 254743592 259763784   1883828      0.71     84764   6296868   6142612      2.31   3211064   4425564        32
11时50分33秒 254744012 259764212   1883400      0.71     84772   6296868   6142612      2.31   3211088   4425548         0
11时50分34秒 254744664 259764864   1882764      0.71     84772   6296868   6142608      2.31   3211084   4425548         4
11时50分35秒 254743644 259763844   1883752      0.71     84772   6296892   6142612      2.31   3211092   4425544         4
11时50分36秒 254744372 259764632   1882968      0.71     84772   6296956   6142608      2.31   3211084   4425052         4
11时50分37秒 254745164 259765424   1882176      0.71     84772   6296956   6142612      2.31   3211092   4425088         4
11时50分38秒 254744828 259765096   1882576      0.71     84780   6296956   6142612      2.31   3211088   4425108        36
11时50分39秒 254744620 259764888   1882780      0.71     84780   6296956   6142616      2.31   3211096   4425104         0
11时50分40秒 254745200 259765468   1882192      0.71     84780   6296956   6142612      2.31   3211092   4425112         4
11时50分41秒 254745420 259765688   1881968      0.71     84780   6296956   6142612      2.31   3211100   4425104         4
11时50分42秒 254745020 259765316   1882424      0.71     84780   6296956   6142612      2.31   3211096   4425156         4
11时50分43秒 254745364 259765660   1882072      0.71     84788   6296956   6142608      2.31   3211100   4425172         4
11时50分44秒 254745964 259766268   1881512      0.71     84788   6296956   6142612      2.31   3211104   4425176         4
11时50分45秒 254746000 259766304   1881476      0.71     84788   6296956   6142612      2.31   3211104   4425300         0
11时50分46秒 254745904 259766284   1881424      0.71     84824   6296956   6142612      2.31   3211132   4425104      2520
11时50分47秒 254745748 259766128   1881564      0.71     84836   6296956   6142612      2.31   3211132   4425108      2560
11时50分48秒 254745648 259766056   1881664      0.71     84836   6296956   6142612      2.31   3211148   4425140      2560
11时50分49秒 254745176 259765584   1882128      0.71     84836   6296956   6142612      2.31   3211160   4425232      2560
11时50分50秒 254744492 259764900   1882820      0.71     84836   6296948   6142612      2.31   3211152   4425316        40
11时50分51秒 254744472 259764880   1882824      0.71     84836   6296956   6142612      2.31   3211160   4425168         4
11时50分52秒 254744500 259764912   1882784      0.71     84844   6296960   6142612      2.31   3211148   4425416        76
11时50分53秒 254745352 259765832   1881928      0.71     84844   6297036   6142612      2.31   3211160   4425264        76
11时50分54秒 254745068 259765548   1882220      0.71     84844   6297036   6142608      2.31   3211160   4425296        76
11时50分55秒 254745084 259765564   1882204      0.71     84844   6297036   6142612      2.31   3211168   4425428        76
11时50分56秒 254745328 259765808   1881960      0.71     84844   6297036   6142612      2.31   3211160   4425464        76
11时50分57秒 254745328 259765808   1881960      0.71     84844   6297036   6142612      2.31   3211168   4425300         4
11时50分58秒 254745328 259765816   1881960      0.71     84852   6297036   6142612      2.31   3211176   4425300        16
11时50分59秒 254745504 259765992   1881784      0.71     84852   6297036   6142612      2.31   3211176   4425300        16
11时51分00秒 254744432 259764920   1882832      0.71     84852   6297048   6142612      2.31   3211176   4425648        16
11时51分01秒 254744456 259764944   1882808      0.71     84852   6297048   6142612      2.31   3211176   4425648        16
11时51分02秒 254744584 259765072   1882692      0.71     84852   6297036   6142616      2.31   3211176   4426076         0
11时51分03秒 254744552 259765056   1882708      0.71     84860   6297036   6142616      2.31   3211176   4425480         4
11时51分04秒 254745008 259765520   1882252      0.71     84860   6297036   6142612      2.31   3211184   4425536         4
11时51分05秒 254745056 259765568   1882204      0.71     84860   6297036   6142612      2.31   3211184   4425536         4
11时51分06秒 254744912 259765424   1882320      0.71     84860   6297040   6142612      2.31   3211188   4425540         4
11时51分07秒 254745108 259765620   1882124      0.71     84860   6297040   6142612      2.31   3211188   4425540         4
11时51分08秒 254744904 259765416   1882300      0.71     84868   6297036   6142608      2.31   3211184   4426064         0
11时51分09秒 254745392 259765904   1881780      0.71     84868   6297036   6142608      2.31   3211184   4424928         4
11时51分10秒 254746320 259766840   1880800      0.71     84868   6297040   6142612      2.31   3211196   4424884         4
11时51分11秒 254746352 259766872   1880768      0.71     84868   6297040   6142612      2.31   3211196   4424872         4
11时51分12秒 254745264 259765784   1881796      0.71     84868   6297036   6142612      2.31   3211192   4425260         4
11时51分13秒 254745648 259766168   1881404      0.71     84876   6297036   6142612      2.31   3211192   4425260         4
11时51分14秒 254745296 259765824   1881696      0.71     84876   6297040   6142608      2.31   3211204   4425076         0
11时51分15秒 254745656 259766184   1881332      0.71     84876   6297036   6142608      2.31   3211200   4425076         4
11时51分16秒 254746836 259767364   1880148      0.71     84876   6297036   6142616      2.31   3211200   4425092         4
11时51分17秒 254746884 259767412   1880100      0.71     84876   6297036   6142616      2.31   3211200   4425092         4
11时51分18秒 254746264 259766800   1880648      0.71     84884   6297036   6142612      2.31   3211208   4425100         4
11时51分19秒 254746620 259767156   1880284      0.71     84884   6297036   6142612      2.31   3211208   4425088         4
11时51分20秒 254747124 259767660   1879844      0.71     84884   6297036   6142612      2.31   3211208   4425088         0
11时51分21秒 254747424 259767960   1879552      0.71     84884   6297036   6142612      2.31   3211208   4425088         4
11时51分22秒 254747124 259767656   1879892      0.71     84884   6297036   6142612      2.31   3211208   4425176         4
11时51分23秒 254747740 259768272   1879268      0.71     84892   6297036   6142612      2.31   3211208   4425140         4
11时51分24秒 254747676 259768208   1879332      0.71     84892   6297036   6142612      2.31   3211208   4425084         4
11时51分25秒 254747724 259768256   1879280      0.71     84892   6297040   6142612      2.31   3211208   4425084         8
11时51分26秒 254747384 259767916   1879616      0.71     84892   6297040   6142612      2.31   3211192   4425372         0
11时51分27秒 254747732 259768268   1879268      0.71     84892   6297040   6142612      2.31   3211208   4425136         4
11时51分28秒 254746440 259766976   1880600      0.71     84900   6297032   6142684      2.31   3211208   4425320         4
11时51分29秒 254747288 259767840   1879744      0.71     84900   6297040   6142684      2.31   3211224   4425232        16
11时51分30秒 254747112 259767664   1879912      0.71     84900   6297048   6142608      2.31   3211224   4425764        16
11时51分31秒 254747304 259767856   1879744      0.71     84900   6297040   6142608      2.31   3211224   4425108        16
11时51分32秒 254747436 259767988   1879604      0.71     84900   6297040   6142608      2.31   3211224   4425340         0
11时51分33秒 254747800 259768360   1879232      0.71     84908   6297040   6142608      2.31   3211232   4425188         4
11时51分34秒 254746940 259767500   1880028      0.71     84908   6297040   6142612      2.31   3211232   4425164         4
11时51分35秒 254746996 259767556   1879972      0.71     84908   6297040   6142612      2.31   3211232   4425164         4
11时51分36秒 254747088 259767648   1879872      0.71     84908   6297048   6142612      2.31   3211240   4425824         4
11时51分37秒 254747096 259767656   1879856      0.71     84908   6297048   6142612      2.31   3211240   4425824         4
11时51分38秒 254746860 259767428   1880084      0.71     84916   6297040   6142608      2.31   3211240   4425216         0
11时51分39秒 254746924 259767492   1880020      0.71     84916   6297040   6142608      2.31   3211240   4425216         4
11时51分40秒 254747144 259767712   1879784      0.71     84916   6297064   6142612      2.31   3211264   4425628         4
11时51分41秒 254747168 259767736   1879760      0.71     84916   6297064   6142612      2.31   3211264   4425628         4
11时51分42秒 254748208 259768776   1878888      0.71     84916   6297040   6142608      2.31   3211232   4425524         4
11时51分43秒 254747940 259768516   1879152      0.71     84924   6297040   6142608      2.31   3211248   4425252         4
11时51分44秒 254748108 259768684   1878968      0.71     84924   6297040   6142612      2.31   3211252   4425320         0
11时51分45秒 254748148 259768724   1878928      0.71     84924   6297040   6142612      2.31   3211252   4425320         4
11时51分46秒 254747288 259767864   1879748      0.71     84924   6297048   6142612      2.31   3211244   4425236         4
11时51分47秒 254747328 259767904   1879708      0.71     84924   6297048   6142612      2.31   3211244   4425236         4
11时51分48秒 254747100 259767676   1880000      0.71     84932   6297040   6142608      2.31   3211248   4425868         4
11时51分49秒 254747984 259768568   1879116      0.71     84932   6297040   6142608      2.31   3211256   4425268         4
11时51分50秒 254748140 259768724   1878924      0.71     84932   6297044   6142612      2.31   3211260   4425288         0
11时51分51秒 254748172 259768756   1878892      0.71     84932   6297044   6142612      2.31   3211260   4425288         4
11时51分52秒 254746732 259767316   1880376      0.71     84932   6297048   6142608      2.31   3211264   4425592         4
11时51分53秒 254746780 259767364   1880328      0.71     84948   6297032   6142608      2.31   3211264   4425592         4
