Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月26日 	_x86_64_	(40 CPU)

10时26分03秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
10时39分32秒 253608364 257717056   3809248      1.45     78672   5541200   8345064      3.14   2339908   6440948       372
10时39分33秒 253608632 257717324   3808984      1.45     78672   5541212   8345064      3.14   2339924   6441324       372
10时39分34秒 253607672 257716364   3809928      1.45     78680   5541212   8355968      3.15   2339908   6452052       372
10时39分35秒 253605820 257714520   3811788      1.45     78680   5541212   8355968      3.15   2339924   6452728       372
10时39分36秒 253606364 257715064   3811240      1.45     78680   5541216   8355972      3.15   2339912   6453348       376
10时39分37秒 253607828 257719060   3807208      1.44     78680   5543704   8324756      3.13   2342400   6431184       376
10时39分38秒 253607340 257718576   3807692      1.44     78680   5543708   8345352      3.14   2342384   6438508       380
10时39分39秒 253608340 257719580   3806664      1.44     78688   5543708   8356500      3.15   2342388   6446868       380
10时39分40秒 253604876 257716132   3810136      1.45     78688   5543716   8356892      3.15   2342388   6455060        52
10时39分41秒 253602740 257713996   3812264      1.45     78688   5543724   8356892      3.15   2342392   6455364        52
10时39分42秒 253603112 257714372   3811900      1.45     78688   5543724   8356896      3.15   2342396   6455544        56
10时39分43秒 253604804 257718604   3807616      1.44     78688   5546236   8346024      3.14   2344892   6434544        56
10时39分44秒 253605072 257718884   3807336      1.44     78700   5546236   8346024      3.14   2344896   6441704        72
10时39分45秒 253605184 257718996   3807220      1.44     78700   5546240   8357272      3.15   2344908   6452556        72
10时39分46秒 253602556 257716364   3809852      1.45     78700   5546244   8357280      3.15   2344904   6455048        72
10时39分47秒 253601572 257717396   3808776      1.44     78700   5548272   8325692      3.13   2346928   6436676        76
10时39分48秒 253602312 257718668   3807456      1.44     78700   5548768   8345512      3.14   2347396   6438540        76
10时39分49秒 253600524 257716880   3809216      1.45     78708   5548772   8357656      3.15   2347400   6446936        80
10时39分50秒 253600824 257717188   3808876      1.44     78708   5548796   8358488      3.15   2347400   6453672        68
10时39分51秒 253597800 257714164   3812000      1.45     78708   5548800   8358496      3.15   2347420   6456000        72
10时39分52秒 253598164 257717076   3809112      1.45     78708   5551316   8347840      3.14   2349908   6435912        76
10时39分53秒 253596304 257715216   3810972      1.45     78708   5551316   8347840      3.14   2349912   6440872        76
10时39分54秒 253596384 257715296   3810884      1.45     78716   5551316   8356708      3.15   2349888   6447540        84
10时39分55秒 253596432 257715352   3810828      1.45     78716   5551324   8356860      3.15   2349916   6453896        84
10时39分56秒 253596496 257715420   3810832      1.45     78716   5551328   8356992      3.15   2349908   6454212        88
10时39分57秒 253596188 257717644   3808576      1.44     78716   5553828   8345192      3.14   2352416   6434580       540
10时39分58秒 253595632 257717092   3809116      1.45     78716   5553828   8345200      3.14   2352404   6439352       540
10时39分59秒 253595552 257717012   3809180      1.45     78724   5553836   8356644      3.15   2352408   6447560        92
10时40分00秒 253593860 257715316   3810868      1.45     78724   5553836   8356812      3.15   2352404   6455112        28
10时40分01秒 253592292 257713756   3812424      1.45     78724   5553840   8356952      3.15   2352428   6454920        32
10时40分02秒 253592132 257715616   3810544      1.45     78732   5555856   8327872      3.13   2354428   6439060        40
10时40分03秒 253592432 257716432   3809676      1.45     78732   5556324   8346324      3.14   2354908   6441156        40
10时40分04秒 253592292 257716292   3809920      1.45     78732   5556324   8355808      3.14   2354896   6446856        40
10时40分05秒 253591636 257715636   3810576      1.45     78732   5556324   8356164      3.15   2354908   6452692        36
10时40分06秒 253591480 257715480   3810728      1.45     78732   5556328   8356164      3.15   2354900   6454212        40
10时40分07秒 253592016 257716016   3810184      1.45     78740   5556328   8356168      3.15   2354904   6454048        76
10时40分08秒 253592716 257719244   3806904      1.44     78740   5558820   8347572      3.14   2357376   6436444        84
10时40分09秒 253592984 257719516   3806616      1.44     78740   5558824   8347576      3.14   2357384   6441592        84
10时40分10秒 253591940 257718476   3807660      1.44     78740   5558824   8356704      3.15   2357384   6445652        60
10时40分11秒 253589372 257715912   3810216      1.45     78740   5558836   8357072      3.15   2357388   6454960        64
10时40分12秒 253589620 257716160   3809936      1.45     78752   5558848   8357084      3.15   2357380   6454628        72
10时40分13秒 253589560 257718636   3807424      1.44     78752   5561340   8345640      3.14   2359892   6432976        72
10时40分14秒 253590080 257719156   3806896      1.44     78752   5561340   8345648      3.14   2359884   6440584        72
10时40分15秒 253590796 257719872   3806160      1.44     78752   5561352   8355560      3.14   2359888   6445648        76
10时40分16秒 253589324 257718404   3807616      1.44     78752   5561352   8355712      3.14   2359880   6453816        76
10时40分17秒 253585684 257717796   3808696      1.44     78824   5563824   8327116      3.13   2362412   6439984        84
10时40分18秒 253585780 257717580   3808396      1.44     78824   5563968   8345548      3.14   2362428   6438448        84
10时40分19秒 253585180 257716976   3808976      1.45     78824   5563980   8345556      3.14   2362432   6442840        84
10时40分20秒 253583780 257715576   3810332      1.45     78824   5564036   8356656      3.15   2362420   6453284        88
10时40分21秒 253584888 257716684   3809192      1.45     78824   5564052   8356700      3.15   2362432   6454236        80
10时40分22秒 253582472 257716784   3808988      1.45     78824   5566576   8346512      3.14   2364896   6435588        84
10时40分23秒 253584364 257718680   3807084      1.44     78832   5566576   8346520      3.14   2364908   6441088       104
10时40分24秒 253567756 257702080   3823676      1.45     78832   5566584   8359140      3.15   2364904   6465716       116
10时40分25秒 253565244 257699572   3826152      1.45     78832   5566596   8359368      3.15   2364916   6473904       120
10时40分26秒 253564464 257700304   3824892      1.45     78832   5568620   8330744      3.14   2366416   6457084      2136
10时40分27秒 253564148 257701016   3824628      1.45     78832   5569088   8348936      3.14   2367388   6455068       120
10时40分28秒 253564668 257701540   3824092      1.45     78840   5569088   8348936      3.14   2367384   6461148       136
10时40分29秒 253579716 257716604   3809024      1.45     78840   5569100   8355832      3.14   2367392   6453312       148
10时40分30秒 253579028 257715916   3809704      1.45     78840   5569100   8355836      3.14   2367392   6455260       152
10时40分31秒 253577460 257716864   3808708      1.44     78840   5571584   8330252      3.14   2369876   6437756       588
10时40分32秒 253575256 257714660   3810920      1.45     78840   5571584   8346092      3.14   2369864   6441260       588
10时40分33秒 253575468 257714880   3810700      1.45     78848   5571584   8356624      3.15   2369868   6448168       152
10时40分34秒 253572264 257711676   3813972      1.45     78848   5571612   8357188      3.15   2369868   6455308       156
10时40分35秒 253570760 257710176   3815472      1.45     78848   5571616   8357188      3.15   2369876   6455520       156
10时40分36秒 253572140 257714072   3811600      1.45     78848   5574100   8345276      3.14   2372340   6432636        56
10时40分37秒 253572408 257714340   3811332      1.45     78848   5574100   8345276      3.14   2372352   6439800        56
10时40分38秒 253572832 257714772   3810900      1.45     78856   5574100   8354628      3.14   2372360   6449140        96
10时40分39秒 253570148 257712088   3813652      1.45     78856   5574112   8354632      3.14   2372352   6454284       100
10时40分40秒 253566644 257711108   3815140      1.45     78860   5576124   8330188      3.14   2374364   6441068       100
10时40分41秒 253569936 257714404   3811276      1.45     78860   5576600   8346376      3.14   2374824   6444052        68
10时40分42秒 253570196 257714664   3811016      1.45     78860   5576600   8356388      3.15   2374824   6447044        68
10时40分43秒 253569248 257713732   3811944      1.45     78872   5576608   8356588      3.15   2374840   6454532        96
10时40分44秒 253568400 257712884   3812788      1.45     78872   5576612   8356596      3.15   2374832   6455548       100
10时40分45秒 253568116 257715108   3810528      1.45     78872   5579092   8345956      3.14   2377300   6434068       104
10时40分46秒 253567920 257714912   3810724      1.45     78872   5579092   8345960      3.14   2377288   6441028       104
10时40分47秒 253567864 257714860   3810780      1.45     78872   5579092   8355864      3.14   2377300   6447568       104
10时40分48秒 253567416 257714412   3811196      1.45     78880   5579116   8356556      3.15   2377292   6455112       112
10时40分49秒 253563288 257712804   3813300      1.45     78880   5581140   8329464      3.14   2379316   6440412       112
10时40分50秒 253566036 257715556   3810000      1.45     78880   5581596   8346448      3.14   2379752   6440248       112
10时40分51秒 253566760 257716288   3809260      1.45     78880   5581596   8346452      3.14   2379768   6444244       112
10时40分52秒 253563580 257713104   3812432      1.45     78880   5581612   8356596      3.15   2379756   6454968       112
10时40分53秒 253562800 257712332   3813212      1.45     78888   5581624   8356852      3.15   2379776   6455732       112
10时40分54秒 253562004 257714064   3811436      1.45     78888   5584108   8347004      3.14   2382228   6436860       116
10时40分55秒 253563988 257716048   3809452      1.45     78888   5584108   8347020      3.14   2382248   6442796       116
10时40分56秒 253562808 257714868   3810616      1.45     78888   5584124   8356508      3.15   2382228   6447548       116
10时40分57秒 253561272 257713336   3812124      1.45     78888   5584144   8356672      3.15   2382236   6456692       104
10时40分58秒 253561184 257715764   3810168      1.45     78896   5586164   8326484      3.13   2384244   6438900       116
10时40分59秒 253563012 257717584   3807812      1.44     78896   5586616   8345964      3.14   2384696   6440108       116
10时41分00秒 253560924 257715496   3809884      1.45     78896   5586616   8345968      3.14   2384704   6443916       116
10时41分01秒 253561236 257715808   3809556      1.45     78896   5586624   8355872      3.14   2384712   6453712       116
10时41分02秒 253561000 257715572   3809784      1.45     78896   5586624   8355876      3.14   2384700   6454660       104
10时41分03秒 253559636 257716720   3808588      1.44     78904   5589096   8346320      3.14   2387160   6436040       112
10时41分04秒 253560432 257717524   3807776      1.44     78904   5589096   8346320      3.14   2387160   6441560       112
10时41分05秒 253559928 257717024   3808272      1.44     78904   5589096   8357084      3.15   2387164   6448924       112
10时41分06秒 253560708 257717804   3807456      1.44     78904   5589116   8357288      3.15   2387156   6455200       112
10时41分07秒 253557092 257716708   3809056      1.45     78904   5591132   8331680      3.14   2389180   6441764       620
10时41分08秒 253558904 257718500   3806696      1.44     78912   5591584   8348048      3.14   2389612   6443888       116
10时41分09秒 253558068 257717672   3807544      1.44     78912   5591588   8348052      3.14   2389624   6444728       116
10时41分10秒 253558132 257717736   3807480      1.44     78912   5591588   8356312      3.15   2389620   6453824       116
10时41分11秒 253558440 257718044   3807172      1.44     78912   5591588   8356316      3.15   2389624   6454284       116
10时41分12秒 253555696 257717796   3807384      1.44     78912   5594056   8345976      3.14   2392064   6432792        16
10时41分13秒 253555088 257717184   3807992      1.44     78924   5594060   8345980      3.14   2392076   6440084        64
10时41分14秒 253554260 257716376   3808812      1.44     78924   5594060   8355740      3.14   2392076   6448616        64
10时41分15秒 253551968 257714080   3811112      1.45     78924   5594060   8355748      3.14   2392088   6454516        64
10时41分16秒 253551196 257713308   3811880      1.45     78924   5594064   8355756      3.14   2392084   6454356        64
10时41分17秒 253550928 257715528   3809612      1.45     78924   5596520   8345948      3.14   2394528   6434984        64
10时41分18秒 253551244 257715844   3809288      1.45     78932   5596520   8345956      3.14   2394512   6439820        68
10时41分19秒 253550424 257715032   3810100      1.45     78932   5596528   8355256      3.14   2394536   6449200        68
10时41分20秒 253550504 257715112   3810016      1.45     78932   5596532   8355264      3.14   2394532   6453212        68
10时41分21秒 253548936 257713544   3811584      1.45     78932   5596532   8355268      3.14   2394536   6453708        68
10时41分22秒 253549488 257716576   3808512      1.44     78932   5598976   8345204      3.14   2396956   6432884        76
10时41分23秒 253548976 257716064   3809016      1.45     78940   5598976   8345220      3.14   2396960   6438940        76
10时41分24秒 253548804 257715900   3809164      1.45     78940   5598984   8354184      3.14   2396960   6447000        76
10时41分25秒 253549532 257716628   3808420      1.44     78940   5599000   8354192      3.14   2396960   6452372        76
10时41分26秒 253549272 257716372   3808676      1.44     78940   5599004   8354204      3.14   2396960   6451588        80
10时41分27秒 253546720 257715836   3809224      1.45     78940   5601028   8329844      3.14   2398984   6441216        72
10时41分28秒 253547264 257716832   3808176      1.44     78948   5601436   8346464      3.14   2399380   6444640        88
10时41分29秒 253548880 257718440   3806648      1.44     78948   5601436   8356080      3.15   2399380   6445324        88
10时41分30秒 253547060 257716620   3808456      1.44     78948   5601448   8356092      3.15   2399380   6454900        92
10时41分31秒 253545232 257714796   3810264      1.45     78948   5601460   8356120      3.15   2399384   6455672        92
10时41分32秒 253543312 257715340   3809680      1.45     78948   5603900   8326468      3.13   2401788   6435432       472
10时41分33秒 253544800 257716828   3808184      1.44     78956   5603900   8344964      3.14   2401800   6438904       476
10时41分34秒 253543216 257715252   3809768      1.45     78956   5603900   8355408      3.14   2401796   6447264        96
10时41分35秒 253542712 257714748   3810228      1.45     78956   5603944   8355612      3.14   2401812   6454128       100
10时41分36秒 253540940 257715500   3809924      1.45     78956   5606020   8328776      3.13   2403820   6441124       100
10时41分37秒 253541940 257716444   3808420      1.44     78956   5606432   8346496      3.14   2404228   6441168       100
10时41分38秒 253540932 257715436   3809412      1.45     78964   5606432   8346500      3.14   2404212   6443908       104
10时41分39秒 253540028 257714532   3810304      1.45     78964   5606444   8355004      3.14   2404216   6452848       104
10时41分40秒 253539224 257713736   3811104      1.45     78964   5606448   8355184      3.14   2404224   6454148       108
10时41分41秒 253541956 257718940   3805844      1.44     78964   5608872   8346164      3.14   2406640   6437152       108
10时41分42秒 253542212 257719196   3805564      1.44     78964   5608872   8346164      3.14   2406640   6443176       108
10时41分43秒 253541400 257718384   3806364      1.44     78976   5608872   8354104      3.14   2406640   6446384        80
10时41分44秒 253540416 257717412   3807320      1.44     78976   5608876   8354108      3.14   2406644   6453544        80
10时41分45秒 253538100 257717112   3807620      1.44     78976   5610892   8330612      3.14   2408668   6441432        84
10时41分46秒 253536344 257715796   3808864      1.44     78976   5611296   8346368      3.14   2409044   6441760        88
10时41分47秒 253536084 257715536   3809124      1.45     78984   5611288   8354756      3.14   2409052   6446608        88
10时41分48秒 253536872 257716324   3808308      1.44     78984   5611308   8354964      3.14   2409044   6454104        20
10时41分49秒 253536572 257716540   3807576      1.44     78984   5612340   8329876      3.14   2409564   6441452      1032
10时41分50秒 253533808 257715720   3808864      1.44     78984   5613752   8346036      3.14   2411448   6438440        24
10时41分51秒 253533044 257714956   3809628      1.45     78984   5613752   8346036      3.14   2411456   6443684        24
10时41分52秒 253532848 257714760   3809784      1.45     78984   5613768   8354688      3.14   2411456   6450772        24
10时41分53秒 253532676 257714608   3809892      1.45     79000   5613800   8354700      3.14   2411476   6453444        80
10时41分54秒 253529896 257713844   3810652      1.45     79000   5615820   8327376      3.13   2413476   6440412       584
10时41分55秒 253529620 257714000   3810452      1.45     79000   5616220   8345648      3.14   2413876   6442608        84
10时41分56秒 253530468 257714848   3809584      1.45     79000   5616224   8345648      3.14   2413868   6443748        84
10时41分57秒 253530444 257714820   3809604      1.45     79000   5616228   8354432      3.14   2413876   6452644        84
10时41分58秒 253530208 257714584   3809816      1.45     79008   5616232   8354436      3.14   2413872   6452000        96
10时41分59秒 253530428 257715308   3809076      1.45     79008   5616736   8330768      3.14   2414376   6441380       604
10时42分00秒 253528900 257715732   3808624      1.44     79008   5618640   8345232      3.14   2416264   6440076       100
10时42分01秒 253527852 257714684   3809672      1.45     79008   5618640   8345232      3.14   2416276   6443156       100
10时42分02秒 253526388 257713220   3811124      1.45     79008   5618644   8353608      3.14   2416268   6450232       100
10时42分03秒 253527324 257714156   3810164      1.45     79016   5618648   8353616      3.14   2416280   6453492       116
10时42分04秒 253525536 257712372   3811924      1.45     79016   5618652   8353624      3.14   2416252   6452400       116
10时42分05秒 253524984 257714256   3809980      1.45     79016   5621048   8345728      3.14   2418656   6438112       120
10时42分06秒 253526112 257715388   3808916      1.45     79016   5621048   8345732      3.14   2418660   6441748       120
10时42分07秒 253525756 257715032   3809272      1.45     79016   5621048   8354556      3.14   2418656   6446792       120
10时42分08秒 253525788 257715072   3809212      1.45     79024   5621068   8355020      3.14   2418664   6453944       120
10时42分09秒 253527008 257716292   3807992      1.44     79024   5621068   8355024      3.14   2418664   6453564       120
10时42分10秒 253525008 257716708   3807588      1.44     79024   5623460   8347576      3.14   2421036   6441476       124
10时42分11秒 253525644 257717348   3806952      1.44     79024   5623460   8347580      3.14   2421052   6445160       124
10时42分12秒 253526144 257717848   3806448      1.44     79024   5623460   8353796      3.14   2421044   6448016       124
10时42分13秒 253525056 257716764   3807492      1.44     79032   5623492   8353828      3.14   2421052   6452372        96
10时42分14秒 253524876 257716596   3807660      1.44     79032   5623496   8353844      3.14   2421036   6452564       100
10时42分15秒 253522868 257716996   3807192      1.44     79032   5625888   8344112      3.14   2423412   6436832       104
10时42分16秒 253523024 257717152   3807036      1.44     79032   5625888   8344112      3.14   2423412   6442572       104
10时42分17秒 253522820 257716948   3807212      1.44     79032   5625900   8353580      3.14   2423404   6450132       104
10时42分18秒 253521148 257715276   3808836      1.44     79044   5625920   8353792      3.14   2423404   6453724       116
10时42分19秒 253521156 257715300   3808772      1.44     79044   5625936   8353804      3.14   2423420   6453536       116
10时42分20秒 253520116 257716664   3807352      1.44     79044   5628308   8344712      3.14   2425776   6437132       120
10时42分21秒 253521108 257717656   3806336      1.44     79044   5628308   8344716      3.14   2425780   6441064       120
10时42分22秒 253519636 257716188   3807856      1.44     79044   5628308   8353756      3.14   2425776   6448312       120
10时42分23秒 253520904 257717452   3806580      1.44     79052   5628316   8353764      3.14   2425792   6453184        24
10时42分24秒 253519688 257716240   3807784      1.44     79052   5628320   8353772      3.14   2425776   6452300        24
10时42分25秒 253514316 257713292   3810696      1.45     79052   5630704   8344512      3.14   2428168   6437940        28
10时42分26秒 253515048 257714020   3809964      1.45     79052   5630704   8344512      3.14   2428152   6441376        28
10时42分27秒 253513724 257712696   3811280      1.45     79052   5630704   8354232      3.14   2428168   6450988        28
10时42分28秒 253512716 257711696   3812248      1.45     79060   5630704   8354236      3.14   2428152   6453508        60
10时42分29秒 253514700 257716100   3807804      1.44     79060   5633088   8345732      3.14   2430532   6438032        56
10时42分30秒 253513480 257714884   3809004      1.45     79060   5633092   8345736      3.14   2430520   6440740        60
10时42分31秒 253513616 257715016   3808876      1.44     79060   5633092   8352948      3.14   2430536   6446236        60
10时42分32秒 253511844 257713244   3810644      1.45     79060   5633092   8352948      3.14   2430536   6452440        60
10时42分33秒 253512584 257713984   3809892      1.45     79068   5633096   8352948      3.14   2430536   6451876        80
10时42分34秒 253511080 257714912   3808900      1.45     79068   5635472   8346096      3.14   2432892   6438492        80
10时42分35秒 253512692 257716520   3807280      1.44     79068   5635472   8346096      3.14   2432908   6443140        80
10时42分36秒 253512952 257716780   3807020      1.44     79068   5635472   8352804      3.14   2432900   6446856        80
10时42分37秒 253512904 257716732   3807056      1.44     79068   5635476   8352976      3.14   2432900   6451612        80
10时42分38秒 253514976 257718808   3804972      1.44     79076   5635480   8352980      3.14   2432908   6453160        84
10时42分39秒 253511500 257717728   3806084      1.44     79076   5637848   8345548      3.14   2435252   6438076        84
10时42分40秒 253509224 257715456   3808432      1.44     79076   5637848   8345556      3.14   2435264   6442668        84
10时42分41秒 253511408 257717640   3806244      1.44     79076   5637852   8353292      3.14   2435264   6448572        84
10时42分42秒 253508448 257714680   3809156      1.45     79076   5637892   8353304      3.14   2435252   6452860        84
10时42分43秒 253506824 257713060   3810756      1.45     79084   5637908   8353324      3.14   2435256   6454424        88
10时42分44秒 253506880 257715444   3808332      1.44     79088   5640264   8330864      3.14   2437552   6437568       400
10时42分45秒 253505588 257714152   3809620      1.45     79088   5640264   8345256      3.14   2437556   6441260       400
10时42分46秒 253506612 257715264   3808492      1.44     79088   5640276   8353956      3.14   2437620   6447444        60
10时42分47秒 253506784 257715436   3808300      1.44     79088   5640280   8353964      3.14   2437636   6452468        64
10时42分48秒 253506524 257715180   3808524      1.44     79100   5640280   8353972      3.14   2437620   6454176        88
10时42分49秒 253505336 257716408   3807260      1.44     79100   5642656   8346360      3.14   2439992   6436840        88
10时42分50秒 253504508 257715580   3808080      1.44     79100   5642656   8346360      3.14   2439992   6442244        88
10时42分51秒 253505848 257716920   3806760      1.44     79100   5642660   8354220      3.14   2440000   6447396        92
10时42分52秒 253504588 257715668   3807880      1.44     79100   5642800   8354728      3.14   2439992   6453436        96
10时42分53秒 253503500 257714588   3808904      1.45     79108   5642860   8354836      3.14   2440008   6453800        96
10时42分54秒 253500972 257714472   3808896      1.45     79108   5645308   8346224      3.14   2442372   6438580       432
10时42分55秒 253501068 257714568   3808792      1.44     79108   5645308   8346224      3.14   2442380   6444776       100
10时42分56秒 253501028 257714528   3808804      1.44     79108   5645320   8354116      3.14   2442356   6449756       100
10时42分57秒 253499272 257712772   3810560      1.45     79108   5645320   8354160      3.14   2442376   6453560       100
10时42分58秒 253497624 257711124   3812140      1.45     79116   5645372   8354184      3.14   2442372   6453572       104
10时42分59秒 253496128 257712048   3811172      1.45     79116   5647760   8347692      3.14   2444744   6442816        28
10时43分00秒 253496868 257712792   3810432      1.45     79116   5647760   8347700      3.14   2444740   6445820        28
10时43分01秒 253495756 257711680   3811528      1.45     79116   5647776   8354152      3.14   2444744   6452748        28
10时43分02秒 253496552 257712476   3810740      1.45     79116   5647776   8354156      3.14   2444740   6453156        28
10时43分03秒 253495244 257711168   3812040      1.45     79124   5647776   8331392      3.14   2444740   6442140        60
10时43分04秒 253494300 257712628   3810544      1.45     79124   5650148   8345768      3.14   2447112   6437520        68
10时43分05秒 253496788 257715120   3808048      1.44     79124   5650148   8345768      3.14   2447112   6442640        64
10时43分06秒 253496732 257715064   3808080      1.44     79124   5650148   8353756      3.14   2447100   6450196        64
10时43分07秒 253496152 257714484   3808660      1.44     79124   5650148   8353756      3.14   2447120   6453096        64
10时43分08秒 253496712 257715048   3808080      1.44     79132   5650148   8353764      3.14   2447104   6453228        84
10时43分09秒 253496144 257716880   3806204      1.44     79132   5652508   8345608      3.14   2449464   6436496        88
10时43分10秒 253493380 257714120   3808956      1.45     79132   5652504   8345604      3.14   2449448   6440724        88
10时43分11秒 253493740 257714480   3808576      1.44     79132   5652508   8355084      3.14   2449472   6448312        88
10时43分12秒 253493272 257714012   3809060      1.45     79132   5652512   8355400      3.14   2449464   6453952        88
10时43分13秒 253493388 257714128   3808924      1.45     79140   5652516   8355408      3.14   2449472   6454056       100
10时43分14秒 253490736 257713880   3809156      1.45     79140   5654876   8346732      3.14   2451820   6438384       100
10时43分15秒 253492688 257715836   3807188      1.44     79140   5654876   8346736      3.14   2451836   6443352        68
10时43分16秒 253492988 257716136   3806872      1.44     79140   5654876   8355416      3.14   2451824   6452196        72
10时43分17秒 253492988 257716128   3806948      1.44     79140   5654880   8355424      3.14   2451828   6455424        72
10时43分18秒 253488720 257714380   3809180      1.45     79152   5656904   8333200      3.14   2453840   6444956        88
10时43分19秒 253487972 257713516   3809508      1.45     79152   5657248   8345764      3.14   2454200   6445744        88
10时43分20秒 253488500 257714044   3808980      1.45     79152   5657248   8353204      3.14   2454192   6447968        88
10时43分21秒 253488436 257713980   3809044      1.45     79152   5657248   8353212      3.14   2454204   6452808        88
10时43分22秒 253483800 257711864   3811752      1.45     79152   5659272   8331600      3.14   2456196   6442032        88
10时43分23秒 253484940 257712884   3810188      1.45     79152   5659620   8346220      3.14   2456544   6442040        96
10时43分24秒 253485360 257713316   3809756      1.45     79160   5659624   8346220      3.14   2456540   6443880       100
10时43分25秒 253486392 257714348   3808716      1.44     79160   5659632   8352808      3.14   2456548   6450460       100
10时43分26秒 253486360 257714316   3808716      1.44     79160   5659664   8352836      3.14   2456540   6451732       100
10时43分27秒 253485580 257715924   3807056      1.44     79160   5662024   8345256      3.14   2458900   6439468       104
10时43分28秒 253485580 257715924   3807104      1.44     79160   5662024   8345256      3.14   2458892   6443892       104
10时43分29秒 253485384 257715728   3807292      1.44     79168   5662024   8353712      3.14   2458892   6449596       112
10时43分30秒 253485780 257716124   3806892      1.44     79168   5662028   8353716      3.14   2458892   6452040       112
10时43分31秒 253481160 257714024   3808964      1.45     79216   5664460   8345572      3.14   2461284   6439704       116
10时43分32秒 253478380 257711244   3811744      1.45     79216   5664460   8345576      3.14   2461276   6442896       116
10时43分33秒 253480664 257713528   3809452      1.45     79216   5664468   8353568      3.14   2461284   6447724       116
10时43分34秒 253478812 257711676   3811296      1.45     79224   5664468   8353572      3.14   2461272   6452436       124
10时43分35秒 253477828 257713220   3810264      1.45     79224   5666484   8333268      3.14   2463300   6444372       628
10时43分36秒 253478356 257713616   3809312      1.45     79224   5666816   8345340      3.14   2463624   6444024        32
10时43分37秒 253480584 257715844   3807140      1.44     79224   5666816   8353484      3.14   2463616   6446400        32
10时43分38秒 253480596 257715856   3807156      1.44     79224   5666820   8353496      3.14   2463612   6451656        32
10时43分39秒 253480596 257715856   3807132      1.44     79232   5666836   8353508      3.14   2463624   6452124        68
10时43分40秒 253477044 257714676   3808288      1.44     79232   5669172   8333140      3.14   2465948   6439280        72
10时43分41秒 253476508 257714140   3808824      1.44     79232   5669172   8346204      3.14   2465948   6442312        72
10时43分42秒 253477880 257715512   3807452      1.44     79232   5669172   8352984      3.14   2465944   6446560        72
10时43分43秒 253476704 257714336   3808592      1.44     79232   5669200   8353008      3.14   2465948   6452332        72
10时43分44秒 253472680 257710316   3812588      1.45     79240   5669220   8353028      3.14   2465944   6453188        76
10时43分45秒 253470820 257710824   3812028      1.45     79240   5671548   8344644      3.14   2468256   6440024        44
10时43分46秒 253471192 257711200   3811656      1.45     79240   5671548   8344640      3.14   2468256   6442692        44
10时43分47秒 253472664 257712672   3810176      1.45     79240   5671548   8352020      3.14   2468256   6447052        48
10时43分48秒 253470908 257710916   3811956      1.45     79240   5671548   8352028      3.14   2468248   6451176        48
10时43分49秒 253471616 257711628   3811232      1.45     79252   5671552   8352032      3.14   2468260   6452152        68
10时43分50秒 253470940 257713292   3809552      1.45     79252   5673852   8330724      3.14   2470552   6437636       320
10时43分51秒 253469332 257711684   3811160      1.45     79252   5673852   8343516      3.14   2470564   6443092       320
10时43分52秒 253469032 257711392   3811436      1.45     79252   5673852   8353204      3.14   2470552   6447384        68
10时43分53秒 253468804 257711164   3811652      1.45     79252   5673864   8353216      3.14   2470564   6451536        68
10时43分54秒 253468080 257710444   3812344      1.45     79260   5673872   8353228      3.14   2470548   6452132        72
10时43分55秒 253464764 257709152   3813640      1.45     79260   5675892   8338084      3.14   2472588   6446476        72
10时43分56秒 253466064 257710764   3811988      1.45     79260   5676176   8347328      3.14   2472844   6448608        76
10时43分57秒 253466740 257711440   3811312      1.45     79260   5676176   8353204      3.14   2472852   6448908        76
10时43分58秒 253467548 257712252   3810488      1.45     79260   5676192   8353352      3.14   2472844   6453144        80
10时43分59秒 253468816 257713520   3809192      1.45     79268   5676196   8353432      3.14   2472844   6453392        80
10时44分00秒 253464768 257711840   3810880      1.45     79268   5678512   8346360      3.14   2475140   6441140       340
10时44分01秒 253464492 257711568   3811156      1.45     79268   5678512   8346360      3.14   2475140   6443916       340
10时44分02秒 253464588 257711664   3811068      1.45     79268   5678512   8352200      3.14   2475144   6446268        84
10时44分03秒 253463760 257710840   3811892      1.45     79268   5678516   8352500      3.14   2475144   6452392        84
10时44分04秒 253464320 257711400   3811324      1.45     79276   5678516   8352504      3.14   2475128   6452596        92
10时44分05秒 253463516 257712928   3809744      1.45     79276   5680824   8346684      3.14   2477428   6443620        96
10时44分06秒 253462776 257712196   3810484      1.45     79276   5680824   8346684      3.14   2477436   6447052        84
10时44分07秒 253463216 257712636   3810044      1.45     79276   5680824   8353740      3.14   2477444   6451320        88
10时44分08秒 253461952 257711372   3811308      1.45     79284   5680816   8353740      3.14   2477432   6454224        88
10时44分09秒 253461432 257710852   3811816      1.45     79284   5680828   8353744      3.14   2477440   6454288        92
10时44分10秒 253461084 257712840   3809796      1.45     79284   5683132   8345208      3.14   2479728   6438572       100
10时44分11秒 253463872 257715632   3807008      1.44     79284   5683132   8345208      3.14   2479740   6444196        36
10时44分12秒 253464784 257716544   3806088      1.44     79284   5683140   8352452      3.14   2479728   6451532        36
10时44分13秒 253465336 257717096   3805524      1.44     79284   5683152   8352464      3.14   2479740   6451900        36
10时44分14秒 253464564 257716324   3806196      1.44     79292   5683220   8352508      3.14   2479740   6451908        72
