Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月25日 	_x86_64_	(40 CPU)

15时03分36秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
15时13分25秒 261804432 261019996    900028      0.34     44724    631748   3695380      1.39    293964    706836        16
15时13分26秒 261804480 261020044    899920      0.34     44732    631744   3695380      1.39    293968    706696        20
15时13分27秒 261804684 261020248    899668      0.34     44732    631744   3695380      1.39    293952    706712        20
15时13分28秒 261804448 261020012    899904      0.34     44732    631744   3695380      1.39    293968    706696        20
15时13分29秒 261804912 261020476    899392      0.34     44732    631744   3695380      1.39    293956    706708        20
15时13分30秒 261804392 261019956    899880      0.34     44732    631744   3695380      1.39    293964    706700        20
15时13分31秒 261804296 261019860    899920      0.34     44740    631740   3695380      1.39    293964    706728         0
15时13分32秒 261804808 261020372    899348      0.34     44740    631744   3695380      1.39    293968    706696         4
15时13分33秒 261804556 261020120    899604      0.34     44740    631736   3695380      1.39    293960    706644         4
15时13分34秒 261804864 261020428    899256      0.34     44740    631744   3695380      1.39    293968    707104         4
15时13分35秒 261804400 261019964    899852      0.34     44740    631744   3695380      1.39    293956    706676         4
15时13分36秒 261805180 261020744    899084      0.34     44748    631744   3695380      1.39    293964    706668        16
15时13分37秒 261804912 261020476    899336      0.34     44748    631744   3695380      1.39    293960    706672        16
15时13分38秒 261804660 261020224    899572      0.34     44748    631744   3695380      1.39    293968    706664        16
15时13分39秒 261804880 261020444    899316      0.34     44748    631744   3695380      1.39    293956    706676        16
15时13分40秒 261804820 261020384    899560      0.34     44748    631744   3695380      1.39    293956    706676        16
15时13分41秒 261804820 261020384    899540      0.34     44756    631744   3695380      1.39    293960    706672        16
15时13分42秒 261804552 261020116    899776      0.34     44756    631744   3695380      1.39    293968    706664        16
15时13分43秒 261804292 261019856    900024      0.34     44756    631744   3695380      1.39    293956    706676        16
15时13分44秒 261805276 261020840    899008      0.34     44756    631744   3695380      1.39    293968    706664        16
15时13分45秒 261804552 261020116    899696      0.34     44756    631748   3695380      1.39    293960    706720        16
15时13分46秒 261804908 261020472    899480      0.34     44764    631744   3695380      1.39    293968    706664        16
15时13分47秒 261804900 261020464    899476      0.34     44764    631744   3695380      1.39    293960    706672        16
15时13分48秒 261804836 261020400    899464      0.34     44764    631744   3695380      1.39    293968    706664        16
15时13分49秒 261804096 261019660    900256      0.34     44764    631744   3695380      1.39    293960    706672        16
15时13分50秒 261804364 261019928    899996      0.34     44764    631744   3695380      1.39    293960    706672        16
15时13分51秒 261804072 261019664    900256      0.34     44772    631744   3695380      1.39    294016    706676        16
15时13分52秒 261804072 261019664    900244      0.34     44772    631744   3695380      1.39    294024    706668        16
15时13分53秒 261804308 261019900    900048      0.34     44772    631744   3695380      1.39    294008    706684        16
15时13分54秒 261804552 261020144    899788      0.34     44772    631744   3695380      1.39    294024    706668        16
15时13分55秒 261804732 261020324    899544      0.34     44772    631744   3695380      1.39    294012    706680        16
15时13分56秒 261804456 261020048    899788      0.34     44780    631744   3695380      1.39    294024    706668        16
15时13分57秒 261804316 261019908    900036      0.34     44780    631744   3695380      1.39    294012    706680        16
15时13分58秒 261804640 261020232    899748      0.34     44780    631748   3695380      1.39    294024    706668        20
15时13分59秒 261805020 261020612    899504      0.34     44780    631748   3695380      1.39    294016    706676        20
15时14分00秒 261804768 261020360    899744      0.34     44780    631748   3695380      1.39    294020    706672        20
15时14分01秒 261804400 261019992    900296      0.34     44788    631732   3695380      1.39    294012    706592        20
15时14分02秒 261804124 261019716    900552      0.34     44788    631748   3695380      1.39    294024    706668        20
15时14分03秒 261804400 261019992    900392      0.34     44788    631748   3695380      1.39    294016    706676        16
15时14分04秒 261804372 261019964    900376      0.34     44788    631748   3695380      1.39    294020    706672        16
15时14分05秒 261804016 261019608    900696      0.34     44788    631756   3695380      1.39    294020    706796        16
15时14分06秒 261804076 261019668    900604      0.34     44796    631748   3695380      1.39    294016    707088        16
15时14分07秒 261804328 261019920    900348      0.34     44796    631748   3695380      1.39    294016    706676        16
15时14分08秒 261804304 261019896    900348      0.34     44796    631748   3695380      1.39    294020    706944         4
15时14分09秒 261804760 261020352    899856      0.34     44796    631748   3695380      1.39    294016    706700         4
15时14分10秒 261804996 261020588    899576      0.34     44796    631748   3695380      1.39    294020    706672         4
15时14分11秒 261804696 261020288    899872      0.34     44804    631748   3695380      1.39    294024    706668         4
15时14分12秒 261804696 261020288    899872      0.34     44804    631748   3695380      1.39    294024    706668         4
15时14分13秒 261804924 261020516    899620      0.34     44804    631748   3695380      1.39    294016    706676         4
15时14分14秒 261804240 261019832    900416      0.34     44804    631748   3695380      1.39    294024    706716         4
15时14分15秒 261805288 261020880    899368      0.34     44804    631748   3695380      1.39    294012    706680         4
15时14分16秒 261805040 261020632    899608      0.34     44812    631748   3695380      1.39    294024    706668         4
15时14分17秒 261805196 261020788    899388      0.34     44812    631748   3695380      1.39    294024    706696         4
15时14分18秒 261805244 261020836    899340      0.34     44812    631748   3695380      1.39    294024    706668         4
15时14分19秒 261804936 261020528    899584      0.34     44812    631748   3695380      1.39    294024    706668         4
15时14分20秒 261804936 261020528    899584      0.34     44812    631748   3695380      1.39    294024    706668         4
15时14分21秒 261804368 261019960    900056      0.34     44820    631748   3695380      1.39    294024    706668         4
15时14分22秒 261804376 261019968    900048      0.34     44820    631748   3695380      1.39    294024    706668         4
15时14分23秒 261804320 261019912    900040      0.34     44820    631748   3695380      1.39    294024    706668         4
15时14分24秒 261804320 261019912    900040      0.34     44820    631748   3695380      1.39    294024    706668         4
15时14分25秒 261804012 261019604    900272      0.34     44820    631748   3695380      1.39    294024    706668         4
15时14分26秒 261804020 261019644    900256      0.34     44828    631748   3695380      1.39    294080    706672         4
15时14分27秒 261803696 261019320    900500      0.34     44828    631748   3695380      1.39    294080    706672         4
15时14分28秒 261803696 261019320    900500      0.34     44828    631748   3695380      1.39    294080    706672         4
15时14分29秒 261803192 261018816    900936      0.34     44828    631752   3695380      1.39    294084    706992         4
15时14分30秒 261803656 261019280    900468      0.34     44828    631748   3695380      1.39    294080    706672         4
15时14分31秒 261803560 261019184    900488      0.34     44836    631752   3695380      1.39    294080    706688         8
15时14分32秒 261803876 261019500    900196      0.34     44836    631752   3695380      1.39    294080    706672         8
15时14分33秒 261802924 261018548    901276      0.34     44836    631768   3695380      1.39    294096    706736         0
15时14分34秒 261803288 261018912    900928      0.34     44836    631752   3695380      1.39    294080    706640         4
15时14分35秒 261802616 261018240    901560      0.34     44836    631760   3695380      1.39    294088    707128         4
15时14分36秒 261802800 261018424    901464      0.34     44844    631752   3695380      1.39    294080    706644        16
15时14分37秒 261801348 261016972    902884      0.34     44844    631764   3695380      1.39    294092    707128        16
15时14分38秒 261802012 261017636    902256      0.34     44844    631752   3695380      1.39    294080    706672        16
15时14分39秒 261802856 261018480    901460      0.34     44844    631760   3695380      1.39    294088    707196        16
15时14分40秒 261802472 261018096    901764      0.34     44844    631752   3695380      1.39    294080    706640        16
15时14分41秒 261802080 261017704    902152      0.34     44852    631752   3695380      1.39    294080    706668        16
15时14分42秒 261802380 261018004    901996      0.34     44852    631752   3695380      1.39    294080    706632        16
15时14分43秒 261802404 261018028    902020      0.34     44852    631752   3695380      1.39    294080    706660        16
15时14分44秒 261802508 261018132    902004      0.34     44852    631752   3695380      1.39    294080    706640        16
15时14分45秒 261802924 261018548    901576      0.34     44852    631756   3695380      1.39    294084    707352        16
15时14分46秒 261803112 261018752    901224      0.34     44860    631752   3695380      1.39    294080    706644        16
15时14分47秒 261802388 261018028    902012      0.34     44860    631752   3695380      1.39    294080    706724        16
15时14分48秒 261802648 261018288    901736      0.34     44860    631752   3695380      1.39    294080    706672        16
15时14分49秒 261802032 261017672    902232      0.34     44860    631752   3695380      1.39    294080    706648        16
15时14分50秒 261802120 261017760    902216      0.34     44860    631752   3695380      1.39    294080    706648        16
15时14分51秒 261801220 261016860    902988      0.34     44868    631760   3695380      1.39    294088    706664        16
15时14分52秒 261801220 261016860    902988      0.34     44868    631760   3695380      1.39    294088    706664        16
15时14分53秒 261800848 261016488    903276      0.34     44868    631756   3695380      1.39    294084    706724        16
15时14分54秒 261801196 261016836    902916      0.34     44868    631752   3695380      1.39    294080    706640        16
15时14分55秒 261800824 261016464    903176      0.34     44868    631752   3695380      1.39    294072    706700        16
15时14分56秒 261800556 261016196    903404      0.34     44876    631752   3695380      1.39    294076    706676        16
15时14分57秒 261800856 261016496    903132      0.34     44876    631752   3695380      1.39    294072    706680        16
15时14分58秒 261800668 261016308    903428      0.34     44876    631752   3695380      1.39    294076    706676        16
15时14分59秒 261801132 261016772    902928      0.34     44876    631752   3695380      1.39    294072    706680        16
15时15分00秒 261800856 261016496    903188      0.34     44876    631752   3695380      1.39    294072    706696        16
15时15分01秒 261801036 261016708    902880      0.34     44892    631752   3695380      1.39    294124    706684        36
15时15分02秒 261800696 261016368    903164      0.34     44892    631752   3695380      1.39    294136    706660       176
15时15分03秒 261800932 261016604    902908      0.34     44892    631756   3695380      1.39    294128    706668       180
15时15分04秒 261801100 261016772    902900      0.34     44892    631756   3695380      1.39    294136    706660       172
15时15分05秒 261802048 261017720    902108      0.34     44892    631756   3695380      1.39    294124    706672       176
15时15分06秒 261801536 261017208    902596      0.34     44892    631756   3695380      1.39    294128    706668       176
15时15分07秒 261801472 261017144    902580      0.34     44900    631756   3695380      1.39    294128    706668       196
15时15分08秒 261801220 261016892    902808      0.34     44900    631756   3695380      1.39    294136    706660       196
15时15分09秒 261801228 261016900    902812      0.34     44900    631756   3695380      1.39    294128    706692       152
15时15分10秒 261800976 261016648    903036      0.34     44900    631756   3695380      1.39    294136    706660       152
15时15分11秒 261801196 261016868    902784      0.34     44900    631756   3695380      1.39    294124    706672       152
15时15分12秒 261801492 261017164    902768      0.34     44908    631756   3695380      1.39    294132    706664       152
15时15分13秒 261802272 261017944    902008      0.34     44908    631760   3695380      1.39    294124    706676       152
15时15分14秒 261802052 261017724    902224      0.34     44908    631756   3695380      1.39    294136    706660       152
15时15分15秒 261802264 261017936    901972      0.34     44908    631756   3695380      1.39    294128    706668       152
15时15分16秒 261802508 261018180    901764      0.34     44908    631756   3695380      1.39    294132    706664       152
15时15分17秒 261802200 261017872    902028      0.34     44916    631760   3695380      1.39    294132    706732       152
15时15分18秒 261801948 261017620    902252      0.34     44916    631756   3695380      1.39    294136    706660       152
15时15分19秒 261802396 261018068    901752      0.34     44916    631756   3695380      1.39    294124    707084       152
15时15分20秒 261802120 261017792    902000      0.34     44916    631756   3695380      1.39    294136    706660       152
15时15分21秒 261802324 261017996    901744      0.34     44916    631756   3695380      1.39    294124    706672       152


Average:    250961387 250175987  11695299      4.44     44269    679675  16995094      6.40    273427  11542326        60
